feature_cohort_definition_id,window_id,cohort_id,total_count,feature_count,mean,sd,window_start,window_end,window_type,feature_name,covariate_id,covariate_name,analysis_id,database_id
202,4,133001052,527,37,0.07020872865275142,0.2557412139582153,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,4,132001002,267,18,0.06741573033707865,0.25121147708214225,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,1,133002031,156,70,0.44871794871794873,0.49896501648488856,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,1,132000081,294,52,0.17687074829931973,0.3822098537655447,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,4,132001092,366,29,0.07923497267759563,0.27047490346370007,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,3,133001082,530,11,0.020754716981132074,0.14269680545070576,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,1,133001082,530,82,0.15471698113207547,0.3619763215557762,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,3,132000121,246,-5,0.0040650406504065045,0.06375767130633384,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,4,132000121,246,22,0.08943089430894309,0.28594647940211165,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,4,132002032,221,16,0.07239819004524888,0.25973438319731756,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,4,132001021,150,14,0.09333333333333334,0.2918735284323547,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,1,132000021,213,22,0.10328638497652583,0.30504948199382365,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,4,133001251,197,30,0.15228426395939088,0.3602116163835423,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,3,132000081,294,-5,0.006802721088435374,0.08233774110526622,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,3,132000021,213,-5,0.014084507042253521,0.11811703659636798,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,3,132000031,207,-5,0.00966183574879227,0.09805576797673286,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,4,132000031,207,12,0.057971014492753624,0.23425514910865303,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,1,132001052,344,67,0.19476744186046513,0.3965984427198131,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,2,133001042,453,15,0.033112582781456956,0.17912836685000474,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,4,132001182,324,26,0.08024691358024691,0.2720952997712882,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,3,132001182,324,-5,0.012345679012345678,0.11059391150965323,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,1,133001022,404,22,0.054455445544554455,0.22719554764241198,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,2,133002031,156,19,0.12179487179487179,0.3281020438816837,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,2,133002032,403,5,0.01240694789081886,0.11083093283465481,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,1,132001042,270,36,0.13333333333333333,0.3405658968709641,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,1,132001202,356,76,0.21348314606741572,0.41034262873187016,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,2,133000131,282,6,0.02127659574468085,0.14456143549296324,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,3,132002032,221,-5,0.013574660633484163,0.11597954400550649,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,2,133002041,155,18,0.11612903225806452,0.3214180978603636,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,3,132001252,187,-5,0.0053475935828877,0.07312724241271307,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,3,133001251,197,-5,0.02030456852791878,0.14139937876722358,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,4,133001182,510,42,0.08235294117647059,0.2751715895128456,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,1,133000011,162,61,0.3765432098765432,0.48602113926325335,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,2,133000011,162,14,0.08641975308641975,0.28185414774521395,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,3,133000011,162,-5,0.006172839506172839,0.07856742013183861,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,3,132001092,366,-5,0.01092896174863388,0.10411116494290319,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,3,132000041,165,-5,0.012121212121212121,0.10976020358583857,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,3,132000011,159,-5,0.006289308176100629,0.07930515857181442,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,2,133001092,553,23,0.04159132007233273,0.19983416874245039,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,4,133001042,453,34,0.07505518763796909,0.26377167159343895,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,2,133001002,451,13,0.028824833702882482,0.16749976558433036,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,3,132001012,222,-5,0.013513513513513514,0.11572043585111583,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,4,133001032,404,32,0.07920792079207921,0.27039786206268923,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,1,133002002,503,80,0.15904572564612326,0.3660828013263019,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,4,133000041,245,28,0.11428571428571428,0.31880926000085863,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,2,132000021,213,6,0.028169014084507043,0.16584526084509651,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,2,133002062,548,22,0.040145985401459854,0.19648086891239608,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,3,133002062,548,11,0.020072992700729927,0.14037815915978358,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,2,132001032,222,-5,0.013513513513513514,0.11572043585111583,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,4,132001052,344,24,0.06976744186046512,0.25512577013509014,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,3,133001011,154,-5,0.006493506493506494,0.08058229640253803,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,1,132000041,165,41,0.24848484848484848,0.4334498677803327,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,3,133001092,553,11,0.019891500904159132,0.13975388233215516,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,3,132001011,150,-5,0.006666666666666667,0.08164965809277261,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,3,132001042,270,-5,0.014814814814814815,0.12103550649189669,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,3,133001052,527,10,0.018975332068311195,0.1365674159020144,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,1,132002002,334,72,0.2155688622754491,0.41183337951286075,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,4,133001012,405,32,0.07901234567901234,0.2700916829040458,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,1,133001251,197,82,0.41624365482233505,0.49419084713363093,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,2,133002002,503,20,0.039761431411530816,0.19559273165644842,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,3,133000041,245,6,0.024489795918367346,0.15488045660467603,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,3,132002031,151,-5,0.006622516556291391,0.08137884587711594,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,1,133000031,314,45,0.14331210191082802,0.3509501271378312,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,1,132000031,207,40,0.1932367149758454,0.3957942205909959,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,1,133002062,548,87,0.15875912408759124,0.36578521435774497,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,3,132000051,368,-5,0.010869565217391304,0.10383021326011765,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,4,133000031,314,19,0.06050955414012739,0.23880906907804397,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,2,132001251,185,17,0.0918918918918919,0.2896571984207276,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,1,132001251,185,73,0.3945945945945946,0.4900898020782085,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,2,133001082,530,20,0.03773584905660377,0.19073672221187088,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,3,133001022,404,11,0.027227722772277228,0.16294814174158176,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,4,132000011,159,18,0.11320754716981132,0.317847429275604,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,2,132001042,270,11,0.040740740740740744,0.19805609069818148,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,2,133000081,461,14,0.03036876355748373,0.17178625058987915,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,4,132001031,150,14,0.09333333333333334,0.2918735284323547,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,2,132000011,159,12,0.07547169811320754,0.2649855456129768,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,4,133002002,503,35,0.06958250497017893,0.2546953978174907,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,2,133001252,362,-5,0.0027624309392265192,0.052558833122763667,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,4,133000081,461,26,0.05639913232104121,0.23094146896173068,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,4,133001252,362,17,0.04696132596685083,0.2118488554567802,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,4,132000021,213,13,0.06103286384976526,0.23995452369808487,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,3,133000051,552,11,0.019927536231884056,0.13987807175271688,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,3,133000031,314,5,0.01592356687898089,0.12537970655823732,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,2,132000051,368,18,0.04891304347826087,0.21597989876060494,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,4,133001092,553,45,0.081374321880651,0.27365665146340645,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,2,133001022,404,6,0.01485148514851485,0.12110831328268079,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,2,132001182,324,14,0.043209876543209874,0.2036437559682996,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,4,132000051,368,31,0.08423913043478261,0.27812424916604034,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,3,133001012,405,10,0.024691358024691357,0.1553747180824178,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,4,132000041,165,19,0.11515151515151516,0.32017641109277756,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,1,132000121,246,69,0.2804878048780488,0.45015344986137845,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,1,133001172,551,87,0.15789473684210525,0.3649736177133825,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,4,132001042,270,20,0.07407407407407407,0.2623777358638124,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,4,132001012,222,17,0.07657657657657657,0.266519363335145,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,1,133000021,397,30,0.07556675062972293,0.2646371514394581,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,1,132002032,221,16,0.07239819004524888,0.25973438319731756,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,4,132002002,334,22,0.0658682634730539,0.24842384953904534,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,2,133001202,542,24,0.04428044280442804,0.20590752806996857,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,2,133000041,245,13,0.053061224489795916,0.2246144609598077,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,1,133000041,245,46,0.18775510204081633,0.3913159037152743,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,1,132001182,324,68,0.20987654320987653,0.4078501935476654,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,2,133001021,155,18,0.11612903225806452,0.3214180978603636,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,1,132000011,159,59,0.3710691823899371,0.4846172849837524,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,3,132002002,334,-5,0.008982035928143712,0.09448856950135884,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,2,132001202,356,18,0.05056179775280899,0.21940949971376877,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,3,132001202,356,-5,0.011235955056179775,0.10555095131409593,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,2,133001012,405,8,0.019753086419753086,0.13932275468094246,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,2,132000121,246,15,0.06097560975609756,0.23977341220119938,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,2,132001012,222,-5,0.018018018018018018,0.1333170264374938,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,3,133000021,397,10,0.02518891687657431,0.15689627622418514,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,1,133,559,91,0.16279069767441862,0.3695052550822293,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,4,132002031,151,15,0.09933774834437085,0.3001103549789026,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,4,133001022,404,32,0.07920792079207921,0.27039786206268923,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,2,133001182,510,20,0.0392156862745098,0.19429832587831405,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,2,133001011,154,16,0.1038961038961039,0.3061212363709355,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,1,133001092,553,88,0.15913200723327306,0.36613033080683793,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,1,133001252,362,9,0.024861878453038673,0.1559196033148067,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,2,132001092,366,17,0.04644808743169399,0.2107415642125279,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,1,133002041,155,69,0.44516129032258067,0.4985945895470557,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,1,132001012,222,21,0.0945945945945946,0.293315526010308,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,4,133002032,403,31,0.07692307692307693,0.26680057869968926,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,4,132001202,356,30,0.08426966292134831,0.2781827857512696,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,4,133001021,155,15,0.0967741935483871,0.29660839433408287,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,1,133001012,405,28,0.0691358024691358,0.25399870161662474,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,2,132002031,151,16,0.10596026490066225,0.30881100759298724,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,3,133,559,11,0.01967799642218247,0.13901562558414776,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,1,133001011,154,63,0.4090909090909091,0.4932702180563817,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,1,132,372,81,0.21774193548387097,0.41326685877954944,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,1,132000051,368,80,0.21739130434782608,0.41303256646371356,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,2,133001052,527,20,0.03795066413662239,0.19125852309479488,-30,-1,overlap,Discharge from hospitalization,202002,Cohort during day -30 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,1,132002031,151,65,0.4304635761589404,0.4967888052259154,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,1,132001092,366,78,0.21311475409836064,0.4100686517208868,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,4,133001011,154,15,0.09740259740259741,0.29747258937777427,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,4,132,372,31,0.08333333333333333,0.27675763559284106,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,3,132,372,-5,0.010752688172043012,0.10327506577622254,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,3,133002002,503,10,0.019880715705765408,0.1397293402680971,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,3,133001252,362,7,0.019337016574585635,0.1378971563063949,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,4,133001202,542,45,0.08302583025830258,0.2761761527607799,0,30,start,Discharge from hospitalization,202004,Cohort during day 0 through 30 days start the index: Discharge from hospitalization,10000,PREMIER
202,1,133001052,527,74,0.14041745730550284,0.3477497137610595,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,1,133001021,155,69,0.44516129032258067,0.4985945895470557,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,3,133001202,542,10,0.01845018450184502,0.13469688127185855,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,3,133001182,510,11,0.021568627450980392,0.14541279969252668,0,0,start,Discharge from hospitalization,202003,Cohort during day 0 through 0 days start the index: Discharge from hospitalization,10000,PREMIER
202,1,133001182,510,77,0.15098039215686274,0.358381292608572,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
202,1,133001202,542,86,0.15867158671586715,0.36570708242238315,-365,-1,overlap,Discharge from hospitalization,202001,Cohort during day -365 through -1 days overlap the index: Discharge from hospitalization,10000,PREMIER
203,2,133001032,404,-5,0.0024752475247524753,0.04975185951049946,-30,-1,overlap,Prevalent chronic kidney disease broad,203002,Cohort during day -30 through -1 days overlap the index: Prevalent chronic kidney disease broad,10000,PREMIER
203,1,133001172,551,152,0.27586206896551724,0.44735376588280756,-365,-1,overlap,Prevalent chronic kidney disease broad,203001,Cohort during day -365 through -1 days overlap the index: Prevalent chronic kidney disease broad,10000,PREMIER
203,2,133001082,530,143,0.269811320754717,0.4442809894685651,-30,-1,overlap,Prevalent chronic kidney disease broad,203002,Cohort during day -30 through -1 days overlap the index: Prevalent chronic kidney disease broad,10000,PREMIER
203,1,133000121,277,154,0.555956678700361,0.49775827714292337,-365,-1,overlap,Prevalent chronic kidney disease broad,203001,Cohort during day -365 through -1 days overlap the index: Prevalent chronic kidney disease broad,10000,PREMIER
203,1,132001202,356,143,0.40168539325842695,0.4909289520440368,-365,-1,overlap,Prevalent chronic kidney disease broad,203001,Cohort during day -365 through -1 days overlap the index: Prevalent chronic kidney disease broad,10000,PREMIER
203,2,132001251,185,151,0.8162162162162162,0.38835880534903144,-30,-1,overlap,Prevalent chronic kidney disease broad,203002,Cohort during day -30 through -1 days overlap the index: Prevalent chronic kidney disease broad,10000,PREMIER
203,2,133000121,277,154,0.555956678700361,0.49775827714292337,-30,-1,overlap,Prevalent chronic kidney disease broad,203002,Cohort during day -30 through -1 days overlap the index: Prevalent chronic kidney disease broad,10000,PREMIER
